393,16.817150000000026,11.604387000000031,0.160315
464,16.447801000000027,11.618240000000014,0.160315
457,15.48176699999999,11.694229000000007,0.160315
454,14.998759000000007,11.732208000000014,0.160315
460,15.964784000000009,11.656233999999984,0.160315
455,14.51574800000003,11.770187000000021,0.160315
456,13.549724000000026,11.846160999999995,0.160315
464,12.583696000000032,11.922134000000028,0.160315
467,11.859174999999993,11.979109999999991,0.160315
459,13.066711999999995,11.884139000000005,0.160315
455,14.03273200000001,11.80818099999999,0.160315
429,11.208508999999992,12.021619999999984,0.160315
222,10.804413000000011,11.567060000000026,0.160315
141,10.529466000000014,11.22784200000001,0.160315
127,10.092461000000014,11.205885000000023,0.160315
103,9.655449000000033,11.183943,0.160315
61,9.218437999999992,11.162001000000032,0.160315
5,8.562917000000027,11.129072000000008,0.160315
81,8.054204000000027,11.435317999999995,0.160315
406,7.549219999999991,11.849631999999986,0.160315
406,7.088114000000019,11.783346999999992,0.160315
406,6.165888999999993,11.650779,0.160315
406,5.70478300000002,11.584495000000004,0.160315
406,6.627009999999984,11.717062999999996,0.160315
406,5.243672000000004,11.518194999999992,0.160315
406,4.321467999999982,11.38561199999998,0.160315
406,3.86034699999999,11.319327999999985,0.160315
406,2.938135999999986,11.186758999999995,0.160315
406,2.246469999999988,11.087333000000001,0.160315
406,3.3992410000000177,11.253042999999991,0.160315
406,4.782572000000016,11.451896000000033,0.160315
633,1.7644670000000247,10.660736999999983,0.160315
619,2.0110180000000355,9.716463000000033,0.160315
619,2.134296000000006,9.244319000000019,0.160315
625,1.8877439999999979,10.188594000000023,0.160315
619,2.257569999999987,8.772200999999995,0.160315
619,2.380830000000003,8.300081000000034,0.160315
619,2.6273820000000114,7.35580600000003,0.160315
619,2.812289000000021,6.647597000000019,0.160315
619,2.5041080000000306,7.82793700000002,0.160315
619,2.901346999999987,5.969825000000014,0.160315
619,2.837732000000017,5.482147999999995,0.160315
619,2.7105040000000145,4.506837000000019,0.160315
619,2.6468909999999823,4.019172000000026,0.160315
619,2.7741189999999847,4.994499000000019,0.160315
619,2.583276000000012,3.5314950000000067,0.160315
619,2.519663000000037,3.043830000000014,0.160315
619,2.45604800000001,2.556152999999995,0.160315
619,2.328805999999986,1.5808170000000246,0.160315
619,2.2333770000000186,0.8493080000000077,0.160315
619,2.3924350000000345,2.068488000000002,0.160315
639,2.160041000000035,0.24919800000003534,0.160315
0,2.500329000000022,0.04136599999998225,0.160315
0,2.993089999999995,0.05868500000002541,0.160315
0,3.9786250000000223,0.09329200000001947,0.160315
0,4.964158999999995,0.12792899999999463,0.160315
0,4.471398000000022,0.11061100000000579,0.160315
0,3.48585700000001,0.07598799999999528,0.160315
0,5.949700000000007,0.16255200000000514,0.160315
0,6.9352289999999925,0.19717400000001817,0.160315
0,6.44246099999998,0.17986999999999398,0.160315
0,7.920748000000003,0.23181099999999333,0.160315
0,8.895418000000006,0.266036999999983,0.160315
0,8.413499999999999,0.24911500000001752,0.160315
0,7.428001999999992,0.21449300000000449,0.160315
0,5.456927000000007,0.14523300000001882,0.160315
0,9.366479000000027,0.28259300000001986,0.160315
0,10.308564999999987,0.3156890000000203,0.160315
0,10.779626000000007,0.33224500000000035,0.160315
0,11.754290000000026,0.3664850000000115,0.160315
